Annotation_thread_id;Annotation_post_id;Annotation_sentence_id;Label;Sublabel;Valence
90789;1630397.0;54;FN;;
90789;1630397.0;55;FN;;
90789;1630397.0;56;O;;+
90789;1630397.0;57;TS;;-
90789;1630397.0;58;O;;-
90789;1630397.0;59;R;a;-
90789;1630397.0;60;FN;;
90789;1630397.0;61;O;;+
90789;1630397.0;62;O;;+
90789;1630397.0;63;FN;;
90789;1630397.0;64;O;;+
90789;1630397.0;65;FN;;
90789;1630397.0;66;O;;+
90789;1630397.0;67;TS;;+
90789;1630397.0;68;FN;;
90789;1630397.0;69;R;n;+
90789;1630397.0;70;R;n;+
90789;1630397.0;71;FN;;
92242;1631989.0;1;O;;-
92242;1631989.0;2;FN;;
92242;1631989.0;3;O;;-
92242;1631989.0;4;O;;-
92242;1631989.0;5;FN;;
92242;1631989.0;6;FN;;
92242;1631989.0;7;R;;-
92242;1631989.0;8;TS;;-
92242;1631989.0;9;R;;-
92242;1631989.0;10;FN;;
92242;1631989.0;11;FN;;
92242;1631989.0;12;R;;-
92242;1631989.0;13;R/R;n/d;+/-
92242;1631989.0;14;FN;;
92242;1631989.0;15;FN;;
92242;1631989.0;16;O;;-
92242;1631989.0;17;R;a;-
92242;1631989.0;18;TS;;+
92242;1631989.0;19;R;a;-
92242;1631989.0;20;FN;;
92242;1631989.0;21;R;a;-
92242;1631989.0;22;FN;;
92242;1631989.0;23;FN;;
92242;1631989.0;24;FN;;
92242;1631989.0;25;FN;;
92242;1631989.0;26;O;;+/-
92242;1631989.0;27;R;n;+
92242;1631989.0;28;O;;-
92242;1632077.0;1;FN;;
92242;1632077.0;2;FN;;
92242;1632077.0;3;FN;;
92242;1632077.0;4;FN;;
92242;1632077.0;5;FN;;
92242;1632077.0;6;FN;;
92242;1632077.0;7;FN;;
92242;1632077.0;8;O;;+
92965;1641697.0;1;FN;;
92965;1641697.0;2;C;;+
92965;1641697.0;3;R;d;+
92965;1641697.0;4;FN;;
92965;1641697.0;5;R;;+
92965;1641697.0;6;FN;;
92965;1641697.0;7;FN;;
92965;1641697.0;8;FN;;
92965;1641697.0;9;FN;;
92965;1641697.0;10;R;;-
92965;1641697.0;11;R;;+
92965;1641697.0;12;FN;;
92965;1641697.0;13;TS;;+
92965;1641697.0;14;FN;;
92965;1641702.0;1;FN;;
92965;1641702.0;2;FN;;
92965;1641702.0;3;FN;;
92965;1641702.0;4;FN;;
92965;1641702.0;5;R;;+
92965;1641702.0;6;R;d;-
92965;1641702.0;7;R;a;+
92965;1641702.0;8;TS/R;;+/+
92965;1641702.0;9;TS;;+
92965;1641702.0;10;FN;;
92965;1641702.0;11;FN;;
92965;1641711.0;1;FN;;
92965;1641711.0;2;FN;;
92965;1641711.0;3;FN;;
92965;1641711.0;4;FN;;
92965;1641711.0;5;FN;;
92965;1641711.0;6;FN;;
92965;1641711.0;7;FN;;
92965;1641711.0;8;O;;+
92965;1641711.0;9;TS;;+
92965;1641711.0;10;TS;;-
92965;1641711.0;11;FN;;
92965;1641711.0;12;TS;;-
92965;1641711.0;13;R;;-
92965;1641711.0;14;R;;+
92965;1641711.0;15;FN;;
92965;1641711.0;16;FN;;
92965;1641711.0;17;FN;;
92965;1641711.0;18;R;a;+
92965;1641711.0;19;R;d;-
92965;1641711.0;20;FN;;
92965;1641711.0;21;R;;-
92965;1641711.0;22;FN;;
92965;1641711.0;23;FN;;
92965;1641711.0;24;FN;;
92965;1641876.0;1;FN;;
92965;1641876.0;2;FN;;
92965;1641876.0;3;FN;;
92965;1641876.0;4;O;;+
92965;1641876.0;5;FN;;
92965;1641876.0;6;FN;;
92965;1641876.0;7;R;d;+/-
92965;1641876.0;8;O;;+
92965;1641876.0;9;TS;;+
92965;1641876.0;10;FN;;
92965;1641876.0;11;TS;;-
92965;1641876.0;12;R;;-
92965;1641876.0;13;TS;;-
92965;1641876.0;14;O;;+
92965;1641876.0;15;FN;;
92965;1641876.0;16;FN;;
92965;1641876.0;17;FN;;
92965;1641876.0;18;FN;;
92965;1641876.0;19;FN;;
92965;1641876.0;20;FN;;
92965;1641876.0;21;FN;;
92965;1641876.0;22;FN;;
92965;1641876.0;23;FN;;
92965;1641876.0;24;FN;;
92965;1641876.0;25;FN;;
92965;1641876.0;26;R;n;+
92973;1641928.0;1;FN;;
92973;1641928.0;2;FN;;
92973;1641928.0;3;FN;;
92973;1641928.0;4;FN;;
92973;1641928.0;5;O;;+
92973;1641928.0;6;FN;;
92973;1641930.0;1;O;;+
92973;1641930.0;2;FN;;
92973;1641930.0;3;O;;-
92973;1641930.0;4;FN;;
92973;1641930.0;5;FN;;
92973;1641930.0;6;FN;;
92973;1641930.0;7;FN;;
92973;1641930.0;8;FN;;
92973;1641930.0;9;TS;;+
92973;1641930.0;10;R;a;-
92973;1641930.0;11;R;a;+/-
92973;1641930.0;12;O;;+
92973;1641930.0;13;TS/R;;-/-
92965;1641938.0;1;FN;;
92965;1641938.0;2;FN;;
92965;1641938.0;3;FN;;
92965;1641938.0;4;R;;-
92965;1641938.0;5;R;;-
92965;1641938.0;6;R;;+
92965;1641938.0;7;R;;+
92965;1641938.0;8;FN;;
92965;1641938.0;9;R;;+
92965;1641938.0;10;R;;-
92965;1641938.0;11;R;;-
92965;1641938.0;12;FN;;
92965;1641938.0;13;FN;;
92965;1641938.0;14;FN;;
92965;1641938.0;15;R;;+
92965;1641938.0;16;R;n;+
92965;1641938.0;17;FN;;
92965;1641938.0;18;R;;-
92965;1641938.0;19;FN;;
92965;1641938.0;20;FN;;
92965;1641938.0;21;FN;;
92965;1641938.0;22;FN;;
92965;1641938.0;23;R;;+
92965;1641938.0;24;R;;+
92965;1641938.0;25;R;;-
92965;1641938.0;26;FN;;
92965;1641938.0;27;FN;;
92965;1641938.0;28;R;;+
92973;1641982.0;1;O;;+
92973;1641982.0;2;R/TS;n;+/+
92973;1641982.0;3;O;;-
92973;1642059.0;1;FN;;
92973;1642059.0;2;O;;-
92973;1642059.0;3;FN;;
92973;1642059.0;4;O;;-
92973;1642059.0;5;R;a;-
92973;1642059.0;6;TS;;+
92973;1642059.0;7;R;;+
92973;1642059.0;8;R;;-
92973;1642059.0;9;O;;+
92973;1642059.0;10;FN;;
92965;1642087.0;1;FN;;
92965;1642087.0;2;R;;-
92965;1642087.0;3;FN;;
92965;1642087.0;4;FN;;
92965;1642087.0;5;FN;;
92965;1642087.0;6;R;;-
92965;1642087.0;7;R;n;+
92965;1642087.0;8;FN;;
92965;1642087.0;9;FN;;
92965;1642087.0;10;R;;+
92965;1642087.0;11;FN;;
92965;1642087.0;12;R;n;+
92965;1642087.0;13;R;;+
92965;1642087.0;14;R;d;-
92965;1642087.0;15;C;;+
92965;1642087.0;16;FN;;
92965;1642087.0;17;FN;;
92965;1642087.0;18;FN;;
92965;1642087.0;19;TS;;+
92965;1642087.0;20;FN;;
92965;1642087.0;21;R;d;+
92965;1642087.0;22;R;;+
92965;1642087.0;23;C;;+
92965;1642087.0;24;C;;+
92965;1642087.0;25;R;;-
92965;1642087.0;26;R;;-
92965;1642087.0;27;FN;;
92965;1642087.0;28;FN;;
92965;1642087.0;29;FN;;
92965;1642087.0;30;FN;;
92965;1642087.0;31;R;n;+
92965;1642087.0;32;FN;;
92965;1642087.0;33;R;a;-
92965;1642091.0;1;FN;;
92965;1642091.0;2;TS;;+
92965;1642091.0;3;FN;;
92965;1642091.0;4;R;;-
92965;1642091.0;5;R;d;+
92965;1642091.0;6;FN;;
92965;1642091.0;7;FN;;
92965;1642091.0;8;FN;;
92965;1642091.0;9;TS;;+
92965;1642091.0;10;TS;;-
92965;1642091.0;11;R;;-
92965;1642091.0;12;R;;-
92965;1642091.0;13;FN;;
92965;1642091.0;14;FN;;
92965;1642091.0;15;FN;;
92965;1642091.0;16;FN;;
92965;1642091.0;17;FN;;
92965;1642091.0;18;FN;;
92965;1642091.0;19;FN;;
92965;1642091.0;20;FN;;
92965;1642091.0;21;FN;;
92965;1642091.0;22;FN;;
92965;1642091.0;23;FN;;
92965;1642091.0;24;FN;;
92965;1642091.0;25;FN;;
92965;1642091.0;26;FN;;
92965;1642091.0;27;FN;;
92965;1642091.0;28;R;;-/+
92965;1642091.0;29;R;;+
92965;1642091.0;30;FN;;
92965;1642091.0;31;FN;;
92965;1642091.0;32;FN;;
92973;1642154.0;1;FN;;
92973;1642154.0;2;FN;;
92973;1642154.0;3;FN;;
92973;1642154.0;4;R;n;+
92973;1642154.0;5;FN;;
92973;1642154.0;6;R;;+
92973;1642154.0;7;FN;;
92973;1642171.0;1;FN;;
92973;1642171.0;2;FN;;
92973;1642171.0;3;TS;;+
92973;1642171.0;4;R;d;+
92973;1642171.0;5;R;a;+/-
92973;1642171.0;6;R;;+
92973;1642171.0;7;O;;+
92973;1642171.0;8;R;;+
92973;1642171.0;9;R;;+
92973;1642171.0;10;FN;;
92973;1642217.0;1;O;;+
92973;1642217.0;2;O;;+
92973;1642217.0;3;TS;;+
92973;1642217.0;4;FN;;
92973;1642217.0;5;FN;;
92973;1642217.0;6;FN;;
92973;1642217.0;7;FN;;
92973;1642217.0;8;FN;;
92973;1642217.0;9;FN;;
92973;1642217.0;10;FN;;
92973;1642217.0;11;FN;;
92973;1642217.0;12;TS;;+
92973;1642217.0;13;TS;;+
92973;1642217.0;14;FN;;
92973;1642217.0;15;TS;;+
92973;1642217.0;16;TS;;+
92973;1642217.0;17;R;;+
92973;1642217.0;18;TS;;+
92973;1642217.0;19;R;n;+
92973;1642217.0;20;TS;;+
92973;1642217.0;21;FN;;
92973;1642217.0;22;FN;;
92973;1642217.0;23;O;;+
92973;1642217.0;24;O;;+
92973;1642217.0;25;O;;+
92973;1642217.0;26;O;;+
92973;1642217.0;27;FN;;
92973;1642217.0;28;FN;;
92973;1642217.0;29;FN;;
92965;1642248.0;1;FN;;
92965;1642248.0;2;FN;;
92965;1642248.0;3;FN;;
92965;1642248.0;4;FN;;
92965;1642248.0;5;FN;;
92965;1642248.0;6;FN;;
92965;1642248.0;7;FN;;
92965;1642248.0;8;FN;;
92965;1642248.0;9;FN;;
92965;1642248.0;10;FN;;
92965;1642248.0;11;FN;;
92965;1642248.0;12;FN;;
92965;1642248.0;13;FN;;
92965;1642248.0;14;FN;;
92965;1642248.0;15;TS;;+
92965;1642248.0;16;FN;;
92965;1642248.0;17;R;;+
92965;1642248.0;18;FN;;
92965;1642248.0;19;FN;;
92965;1642248.0;20;FN;;
92965;1642248.0;21;FN;;
92965;1642248.0;22;FN;;
92965;1642248.0;23;R;a;+/-
92965;1642248.0;24;FN;;
92965;1642248.0;25;FN;;
92965;1642248.0;26;FN;;
92965;1642248.0;27;FN;;
92965;1642248.0;28;FN;;
92965;1642248.0;29;FN;;
92965;1642248.0;30;FN;;
92965;1642248.0;31;R;a;-
92965;1642248.0;32;FN;;
92965;1642248.0;33;FN;;
92965;1642248.0;34;FN;;
92965;1642248.0;35;FN;;
92965;1642248.0;36;R;;+
92965;1642484.0;1;FN;;
92965;1642484.0;2;FN;;
92965;1642484.0;3;R;a;-
92965;1642484.0;4;R;a;-
92965;1642484.0;5;FN;;
92965;1642484.0;6;FN;;
92965;1642484.0;7;FN;;
92965;1642484.0;8;FN;;
92965;1642484.0;9;FN;;
92965;1642484.0;10;FN;;
92965;1642484.0;11;FN;;
92965;1642484.0;12;FN;;
92965;1642484.0;13;FN;;
92965;1642664.0;1;FN;;
92965;1642664.0;2;FN;;
92965;1642664.0;3;FN;;
92965;1642664.0;4;FN;;
92965;1642664.0;5;FN;;
92965;1642664.0;6;FN;;
92965;1642664.0;7;FN;;
92965;1642664.0;8;FN;;
92965;1642664.0;9;FN;;
92965;1642664.0;10;FN;;
92965;1642664.0;11;FN;;
92965;1642664.0;12;FN;;
92965;1642664.0;13;FN;;
92965;1642664.0;14;FN;;
92965;1642664.0;15;FN;;
92965;1642664.0;16;FN;;
92965;1642664.0;17;FN;;
92965;1642664.0;18;FN;;
92965;1642664.0;19;TS;;+
92965;1642664.0;20;FN;;
92965;1642664.0;21;FN;;
92965;1642664.0;22;FN;;
92965;1642664.0;23;FN;;
92965;1642664.0;24;FN;;
92965;1642664.0;25;FN;;
92965;1642664.0;26;TS;;+
92965;1642664.0;27;FN;;
92965;1642664.0;28;FN;;
92965;1642664.0;29;FN;;
92965;1642664.0;30;FN;;
92965;1642664.0;31;TS;;+
92965;1642664.0;32;TS;;+
92965;1642664.0;33;C;;+
92965;1642664.0;34;TS;;-
92965;1642664.0;35;R;;+
92965;1642664.0;36;FN;;
92973;1645136.0;1;R;;-
92973;1645136.0;2;R/R;/a;-/-
92973;1645136.0;3;O;;+
92973;1645136.0;4;R;;-
92973;1645136.0;5;R;;-
92973;1645136.0;6;O;;+
92973;1645136.0;7;FN;;
92973;1645136.0;8;FN;;
92973;1645136.0;9;FN;;
92973;1645149.0;1;O;;-
92973;1645149.0;2;O;;-
92973;1645149.0;3;TS;;+
92973;1645149.0;4;FN;;
92973;1645149.0;5;FN;;
92973;1645149.0;6;FN;;
92973;1645149.0;7;FN;;
92973;1645149.0;8;O;;+
92973;1645149.0;9;R;a;-
92973;1645149.0;10;O;;-
92973;1645149.0;11;FN;;
92973;1645159.0;1;FN;;
92973;1645159.0;2;FN;;
92973;1645159.0;3;O;;+
92973;1645159.0;4;R;;+
92973;1645159.0;5;R;a;-
92973;1645159.0;6;R/C;;+/+
92973;1645159.0;7;O;;+
92973;1645159.0;8;O;;+
92973;1645159.0;9;O;;+
92973;1645159.0;10;O;;-
92973;1645159.0;11;O;;+
92973;1645159.0;12;FN;;
92973;1645159.0;13;R;n;+
92973;1645159.0;14;FN;;
92973;1645159.0;15;FN;;
92973;1645159.0;16;FN;;
92973;1645159.0;17;FN;;
92973;1645159.0;18;FN;;
92973;1645159.0;19;FN;;
92973;1645159.0;20;FN;;
92973;1645176.0;1;FN;;
92973;1645176.0;2;O;;+
92973;1645176.0;3;O;;+
92973;1645176.0;4;R;a;-
92973;1645176.0;5;O;;-
92973;1645176.0;6;FN;;
92973;1645176.0;7;O;;-
92973;1645176.0;8;FN;;
92973;1645176.0;9;R;a;-
92973;1645176.0;10;FN;;
92973;1645176.0;11;O;;+
92973;1645176.0;12;FN;;
92973;1645176.0;13;FN;;
92973;1645176.0;14;FN;;
92973;1645245.0;1;FN;;
92973;1645245.0;2;FN;;
92973;1645245.0;3;FN;;
92973;1645245.0;4;FN;;
92973;1645245.0;5;R;;+
92973;1645245.0;6;FN;;
92973;1645245.0;7;R;;-
92973;1645245.0;8;O;;+
92973;1645245.0;9;FN;;
92973;1645245.0;10;R;;-
92973;1645245.0;11;R;d;+
92973;1645245.0;12;R;;-
92973;1645245.0;13;R;a;-
92973;1645245.0;14;R;;-
92973;1645245.0;15;FN;;
92973;1645245.0;16;FN;;
92973;1645245.0;17;R;;-
92973;1645245.0;18;R;;-
92973;1645245.0;19;R;a;-
92973;1645245.0;20;FN;;
92973;1645245.0;21;FN;;
92973;1645245.0;22;FN;;
92973;1645245.0;23;FN;;
92973;1645245.0;24;FN;;
92973;1645245.0;25;FN;;
92973;1645245.0;26;FN;;
92973;1645245.0;27;R;;+
92973;1645245.0;28;R;;+
92973;1645245.0;29;FN;;
92973;1645245.0;30;FN;;
92973;1645259.0;1;R;;+
92973;1645259.0;2;R;;+
92973;1645259.0;3;R;d;+
92973;1645259.0;4;R;;+
92973;1645259.0;5;FN;;
92973;1645259.0;6;FN;;
92973;1645259.0;7;FN;;
92973;1645259.0;8;O;;+
92973;1645259.0;9;O;;+
92973;1645259.0;10;TS/C;;+/+
92973;1645259.0;11;O;;+
92973;1645296.0;1;FN;;
92973;1645296.0;2;O/R;;+/+
92973;1645296.0;3;FN;;
92973;1645296.0;4;R;d;+
93185;1646126.0;1;FN;;
93185;1646126.0;2;FN;;
93185;1646126.0;3;FN;;
93185;1646126.0;4;FN;;
93185;1646126.0;5;R;;-
93185;1646126.0;6;R;;+
93185;1646126.0;7;O;;+
93185;1646126.0;8;O;;+
93185;1646126.0;9;O;;+
93185;1646126.0;10;R;;-
93185;1646126.0;11;O;;-
93185;1646126.0;12;R;a;-
93185;1646126.0;13;FN;;
93185;1646126.0;14;FN;;
93185;1646126.0;15;O;;+
93185;1646126.0;16;O;;+
93185;1646126.0;17;FN;;
93185;1646126.0;18;FN;;
93185;1646148.0;1;FN;;
93185;1646148.0;2;O;;-/+
93185;1646148.0;3;O;;-
93185;1646148.0;4;O;;+
93185;1646148.0;5;TS;;+
93185;1646148.0;6;TS;;+
93185;1646193.0;1;FN;;
93185;1646193.0;2;FN;;
93185;1646193.0;3;FN;;
93185;1646193.0;4;O;;+
93185;1646193.0;5;O;;+
93185;1646193.0;6;R;a;-
93185;1646193.0;7;FN;;
93185;1646193.0;8;TS;;+
93185;1646193.0;9;R;a;+
93185;1646193.0;10;TS;;+
93185;1646193.0;11;FN;;
93185;1646193.0;12;R;a;+
93185;1646193.0;13;O;;+
93185;1646497.0;1;FN;;
93185;1646497.0;2;FN;;
93185;1646497.0;3;R;a;-
93185;1646497.0;4;FN;;
93185;1646497.0;5;R;d;+
93185;1646497.0;6;R;d;+
93185;1646497.0;7;FN;;
93185;1646737.0;1;FN;;
93185;1646737.0;2;FN;;
93185;1646737.0;3;FN;;
93185;1646737.0;4;FN;;
93185;1646737.0;5;FN;;
93185;1646737.0;6;O;;+
93185;1646737.0;7;FN;;
93185;1646737.0;8;FN;;
93185;1646737.0;9;FN;;
92965;1647350.0;1;FN;;
92965;1647350.0;2;FN;;
92965;1647350.0;3;FN;;
92965;1647350.0;4;FN;;
92965;1647350.0;5;FN;;
92965;1647350.0;6;FN;;
92965;1647350.0;7;FN;;
92965;1647350.0;8;FN;;
92965;1647350.0;9;FN;;
92965;1647350.0;10;FN;;
92965;1647350.0;11;FN;;
92965;1647350.0;12;R;a;+/-
92965;1647350.0;13;R;d;-
92965;1647350.0;14;R;;-
92965;1647350.0;15;FN;;
92965;1647350.0;16;R;;-
92965;1647350.0;17;R;a;+
92965;1647350.0;18;FN;;
92965;1647350.0;19;R;a;-
92965;1647350.0;20;FN;;
92965;1647350.0;21;FN;;
92965;1647350.0;22;FN;;
92965;1647350.0;23;R;;+
92965;1647350.0;24;FN;;
92965;1647350.0;25;FN;;
92965;1647350.0;26;TS;;+
92965;1647350.0;27;TS/R;;-/-
92965;1647350.0;28;R;;-
92965;1647350.0;29;R;;-
92965;1647350.0;30;R;;-
92965;1647350.0;31;FN;;
92965;1647350.0;32;FN;;
92965;1647350.0;33;FN;;
92965;1647350.0;34;FN;;
92965;1647350.0;35;FN;;
92965;1647350.0;36;FN;;
92965;1647350.0;37;FN;;
92965;1647535.0;1;FN;;
92965;1647535.0;2;FN;;
92965;1647535.0;3;C;;+
92965;1647535.0;4;R;;+
92965;1647535.0;5;FN;;
92965;1647535.0;6;O;;+
92965;1647535.0;7;R;;-
93250;1647589.0;1;FN;;
93250;1647589.0;2;FN;;
93250;1647589.0;3;FN;;
93250;1647589.0;4;O;;+
93250;1647589.0;5;FN;;
93250;1647589.0;6;FN;;
93250;1647589.0;7;FN;;
92965;1647835.0;1;FN;;
92965;1647835.0;2;R;;-
92965;1647835.0;3;FN;;
92965;1647835.0;4;C;;+
92965;1647835.0;5;FN;;
92965;1647835.0;6;FN;;
92965;1647835.0;7;FN;;
92965;1647835.0;8;FN;;
92965;1647835.0;9;FN;;
92965;1647835.0;10;FN;;
92965;1647835.0;11;FN;;
92965;1647835.0;12;FN;;
92965;1647835.0;13;FN;;
92965;1647835.0;14;FN;;
92965;1648079.0;1;FN;;
92965;1648079.0;2;FN;;
92965;1648079.0;3;FN;;
92965;1648079.0;4;FN;;
92965;1648079.0;5;FN;;
92965;1648079.0;6;FN;;
92965;1648079.0;7;FN;;
92965;1648079.0;8;FN;;
92965;1648079.0;9;FN;;
92965;1648079.0;10;FN;;
92965;1648079.0;11;R;a;-
92965;1648079.0;12;R;a;+
92965;1648079.0;13;R;;+
92965;1648079.0;14;FN;;
92965;1648079.0;15;R;;+
92965;1648079.0;16;FN;;
92965;1648227.0;1;FN;;
92965;1648227.0;2;FN;;
92965;1648227.0;3;FN;;
92965;1648227.0;4;FN;;
92965;1648227.0;5;O;;+
92965;1648227.0;6;R;;+
92965;1648227.0;7;FN;;
92965;1648227.0;8;R;;+
92965;1648227.0;9;FN;;
92965;1648227.0;10;FN;;
92965;1648227.0;11;FN;;
92965;1648227.0;12;FN;;
92965;1648227.0;13;R;;+
92965;1648227.0;14;FN;;
92965;1648227.0;15;R;;+
92965;1648227.0;16;FN;;
92965;1648227.0;17;R;;+
92965;1648227.0;18;FN;;
92965;1648227.0;19;FN;;
92965;1648227.0;20;FN;;
92965;1648227.0;21;FN;;
92965;1648227.0;22;R;;+
92965;1648227.0;23;R;;+
92965;1648227.0;24;FN;;
92965;1648227.0;25;FN;;
92965;1648227.0;26;FN;;
92965;1648227.0;27;R;a;-
92965;1648227.0;28;FN;;
92965;1648485.0;1;R;a;-
92965;1648485.0;2;FN;;
92965;1648485.0;3;FN;;
92965;1648485.0;4;FN;;
92965;1648485.0;5;TS;;+
92965;1648485.0;6;FN;;
92965;1648485.0;7;FN;;
92965;1648551.0;1;FN;;
92965;1648551.0;2;FN;;
92965;1648551.0;3;FN;;
92965;1648551.0;4;FN;;
92965;1648551.0;5;R;;+
92965;1648551.0;6;R;;+
92965;1648551.0;7;R;;+
92965;1648551.0;8;FN;;
92965;1648551.0;9;R;;-
92965;1648551.0;10;FN;;
92965;1648551.0;11;FN;;
92965;1648551.0;12;FN;;
92965;1648551.0;13;FN;;
93250;1648866.0;1;FN;;
92965;1649684.0;1;FN;;
92965;1649684.0;2;FN;;
92965;1649684.0;3;FN;;
92965;1649684.0;4;R;;+
92965;1649684.0;5;FN;;
92965;1649684.0;6;FN;;
92965;1649684.0;7;R;;+
93324;1649864.0;1;FN;;
93324;1649864.0;2;FN;;
93250;1650703.0;1;FN;;
93250;1650703.0;2;R;d;+
93250;1650703.0;3;R;;+
93250;1650703.0;4;R;;+
93250;1650703.0;5;FN;;
93250;1650703.0;6;FN;;
93250;1650703.0;7;FN;;
93250;1650703.0;8;O;;+
93250;1650703.0;9;R;;-
92965;1651157.0;1;FN;;
92965;1651157.0;2;FN;;
92965;1651157.0;3;FN;;
92965;1651157.0;4;FN;;
92965;1651157.0;5;FN;;
92965;1651157.0;6;TS;;+
92965;1651157.0;7;FN;;
92965;1651157.0;8;FN;;
92965;1651157.0;9;FN;;
92965;1651157.0;10;R;;-
92965;1651157.0;11;TS;;+
92965;1651157.0;12;FN;;
92965;1651157.0;13;R;;-
92965;1651157.0;14;TS;;-
92965;1651157.0;15;FN;;
92965;1651157.0;16;FN;;
92965;1651157.0;17;R;;-
92965;1651157.0;18;R;n;+
92965;1651157.0;19;O;;+
92965;1651157.0;20;C;;+
92965;1651157.0;21;FN;;
92965;1651157.0;22;FN;;
92965;1651157.0;23;FN;;
92965;1651157.0;24;FN;;
93250;1651217.0;1;FN;;
93250;1651217.0;2;R;;-
93250;1651217.0;3;FN;;
93250;1651217.0;4;FN;;
93250;1651217.0;5;FN;;
93250;1651217.0;6;FN;;
93250;1651217.0;7;FN;;
93250;1651217.0;8;FN;;
93324;1651256.0;1;FN;;
93324;1651256.0;2;R;a;-
93324;1651256.0;3;FN;;
93324;1651256.0;4;FN;;
93324;1651256.0;5;FN;;
93324;1651256.0;6;FN;;
93324;1651256.0;7;FN;;
93324;1651256.0;8;FN;;
93324;1651256.0;9;FN;;
93324;1651270.0;1;FN;;
93324;1651270.0;2;FN;;
93324;1651270.0;3;R;a;-
93324;1651270.0;4;O;;+
93324;1651386.0;1;FN;;
93324;1651386.0;2;TS;;-
93324;1651386.0;3;TS;;-
92965;1651407.0;1;FN;;
92965;1651407.0;2;FN;;
92965;1651407.0;3;FN;;
92965;1651407.0;4;FN;;
92965;1651407.0;5;FN;;
92965;1651407.0;6;FN;;
92965;1651407.0;7;TS;;-
92965;1651407.0;8;TS;;+
92965;1651407.0;9;R;;+
92965;1651407.0;10;R;;-
92965;1651407.0;11;FN;;
92965;1651407.0;12;FN;;
92965;1651407.0;13;FN;;
92965;1651407.0;14;FN;;
92965;1651407.0;15;FN;;
92965;1651407.0;16;FN;;
92965;1651407.0;17;R;;-
92965;1651407.0;18;FN;;
92965;1651407.0;19;FN;;
92965;1651407.0;20;FN;;
92965;1651407.0;21;TS;;-
92965;1651407.0;22;FN;;
92965;1651407.0;23;FN;;
92965;1651407.0;24;FN;;
92965;1651407.0;25;FN;;
92965;1651407.0;26;FN;;
92965;1651407.0;27;FN;;
92965;1651407.0;28;R;;+
92965;1651407.0;29;FN;;
92965;1651407.0;30;FN;;
92965;1651407.0;31;FN;;
92965;1651407.0;32;FN;;
92965;1651407.0;33;R;n;+
92965;1651407.0;34;FN;;
92965;1651407.0;35;FN;;
92965;1651407.0;36;R;;-
92965;1651407.0;37;O;;+
92965;1651407.0;38;O;;+
92965;1651407.0;39;FN;;
92965;1651407.0;40;FN;;
92965;1651407.0;41;FN;;
92965;1651407.0;42;FN;;
92965;1651407.0;43;FN;;
92965;1651407.0;44;FN;;
92965;1652878.0;1;FN;;
92965;1652878.0;2;FN;;
92965;1652878.0;3;FN;;
92965;1652878.0;4;FN;;
92965;1652878.0;5;FN;;
92965;1652878.0;6;FN;;
92965;1652878.0;7;C;;+
92965;1652878.0;8;FN;;
92965;1652878.0;9;FN;;
92965;1652878.0;10;FN;;
92965;1652878.0;11;FN;;
92965;1652878.0;12;FN;;
92965;1652878.0;13;FN;;
92965;1652878.0;14;C;;+
92965;1652878.0;15;R;d;+
92965;1652878.0;16;FN;;
92965;1653251.0;1;FN;;
92965;1653251.0;2;FN;;
92965;1653251.0;3;FN;;
92965;1653251.0;4;FN;;
92965;1653251.0;5;R;;-
92965;1653251.0;6;TS;;+
92965;1653251.0;7;R;;+
92965;1653251.0;8;C;;+
92965;1653251.0;9;R/C;;+/+
92965;1653251.0;10;O;;+
92965;1653251.0;11;FN;;
92965;1653251.0;12;FN;;
92965;1653251.0;13;R;;-
92965;1653251.0;14;O;;+
92965;1653251.0;15;O;;-
92965;1653251.0;16;TS;;+
92965;1653251.0;17;FN;;
92965;1653251.0;18;FN;;
93616;1655079.0;1;FN;;
93616;1655079.0;2;R;;+
93616;1655079.0;3;FN;;
93641;1655532.0;1;FN;;
93641;1655532.0;2;FN;;
93641;1655532.0;3;FN;;
93641;1655532.0;4;FN;;
93641;1655532.0;5;FN;;
93641;1655532.0;6;FN;;
93641;1655532.0;7;FN;;
93641;1655532.0;8;FN;;
93641;1655532.0;9;R;a;-
93641;1655532.0;10;FN;;
93641;1655532.0;11;R;;+
93641;1655532.0;12;R;;+
93641;1655532.0;13;TS;;+/-
93641;1655532.0;14;R;;+
93641;1655532.0;15;FN;;
93641;1655532.0;16;R;n;+
93641;1655532.0;17;FN;;
93641;1655557.0;1;FN;;
93641;1655557.0;2;O;;+
93641;1655557.0;3;FN;;
93641;1655557.0;4;FN;;
93641;1655557.0;5;O;;+
93641;1655557.0;6;R;;-
93641;1655557.0;7;R;d;-
93641;1655557.0;8;O;;+
93641;1655557.0;9;TS;;+
93641;1655557.0;10;FN;;
93641;1655557.0;11;FN;;
93641;1655599.0;1;FN;;
93641;1655599.0;2;FN;;
93641;1655599.0;3;FN;;
93641;1655599.0;4;R;;-
93641;1655599.0;5;TS;;+
93641;1655599.0;6;FN;;
93641;1655735.0;1;C;;+
93641;1655735.0;2;R;;+
93641;1655735.0;3;TS;;+
93641;1655735.0;4;TS;;+
93641;1655735.0;5;FN;;
93641;1655805.0;1;FN;;
93641;1655805.0;2;FN;;
93641;1655805.0;3;C;;+
93641;1655805.0;4;R;;+
93641;1655805.0;5;R;a;+
93641;1655805.0;6;FN;;
93641;1655805.0;7;FN;;
